,Date,Oil_Price,NGL_Price,Gas_Price,Oil_Prod,NGL_Prod,Gas_Prod,Oil_Revenue,NGL_Revenue,Gas_Revenue,Oil_Rev_NRI,NGL_Rev_NRI,Gas_Rev_NRI,Total_Revenue,LOE,Ad_Valorem_Tax,Sev_Tax_Oil,Sev_Tax_NGL,Sev_Tax_Gas,D&CCAPEX,Cash Flow,Cumulative Cash Flows,Time
163,2028-03-01,82.44120000000001,30.3765,5.067,779.6158179076695,75.7212965530106,392.6289450896846,64272.463567289764,2300.1479647425267,1989.4508647694317,64272.463567289764,2300.1479647425267,1989.4508647694317,68562.06239680172,9500,1714.051559920043,3153.8548702528788,5142.154679760129,5142.154679760129,0,53409.84660710854,21447517.670957245,163
164,2028-04-01,82.44120000000001,30.3765,5.067,774.217451309509,75.19696860937248,389.9102076041536,63827.4157468975,2284.220716962603,1975.6750219302462,63827.4157468975,2284.220716962603,1975.6750219302462,68087.31148579036,9500,1702.182787144759,3132.016328346356,5106.548361434277,5106.548361434277,0,53040.01564743069,21500557.686604675,164
165,2028-05-01,82.44120000000001,30.3765,5.067,768.8564461681543,74.67626945024429,387.2102860383037,63385.44804983805,2268.4036989553456,1961.994519356085,63385.44804983805,2268.4036989553456,1961.994519356085,67615.84626814949,9500,1690.3961567037372,3110.3289283348763,5071.188470111211,5071.188470111211,0,52672.744242888446,21553230.430847563,165
166,2028-06-01,82.44120000000001,30.3765,5.067,763.5325598767433,74.15918336660219,384.52909893793725,62946.54047531058,2252.6964335355915,1948.408944318528,62946.54047531058,2252.6964335355915,1948.408944318528,67147.6458531647,9500,1678.6911463291174,3088.791709245576,5036.073438987351,5036.073438987351,0,52308.01611961529,21605538.446967177,166
167,2028-07-01,82.44120000000001,30.3765,5.067,758.2455498284133,73.64567894039847,381.86648339465864,62510.673022514195,2237.097966333014,1934.9174713607354,62510.673022514195,2237.097966333014,1934.9174713607354,66682.68846020795,9500,1667.0672115051989,3067.4036691695655,5001.201634515596,5001.201634515596,0,51945.814310502,21657484.26127768,167
168,2028-08-01,82.44120000000001,30.3765,5.067,752.9951734163022,73.13572475358542,379.2222765000725,62077.82569064806,2221.6073429772878,1921.5192750258675,62077.82569064806,2221.6073429772878,1921.5192750258675,66220.95230865122,9500,1655.5238077162805,3046.163806197956,4966.571423148841,4966.571423148841,0,51586.12184843931,21709070.383126117,168
169,2028-09-01,82.44120000000001,30.3765,5.067,747.781127381832,72.6293050971392,376.59639679998094,61647.973478711094,2206.2240862832487,1908.2139425855034,61647.973478711094,2206.2240862832487,1908.2139425855034,65762.41150757985,9500,1644.0602876894964,3025.070929348673,4932.180863068488,4932.180863068488,0,51228.918564404696,21760299.301690523,169
170,2028-10-01,82.44120000000001,30.3765,5.067,742.6032297698557,72.126396407524,373.9887221130874,61221.10138610264,2190.9474804731526,1895.000854947014,61221.10138610264,2190.9474804731526,1895.000854947014,65307.0497215228,9500,1632.6762430380702,3004.124287190049,4898.02872911421,4898.02872911421,0,50874.19173306627,21811173.49342359,170
171,2028-11-01,82.44120000000001,30.3765,5.067,737.4611773217954,71.62695941218023,371.3990488038975,60797.1844118216,2175.776332584093,1881.8789802893486,60797.1844118216,2175.776332584093,1881.8789802893486,64854.83972469505,9500,1621.3709931173762,2983.3226273359724,4864.112979352129,4864.112979352129,0,50521.92014553744,21861695.413569126,171
172,2028-12-01,82.44120000000001,30.3765,5.067,732.3547274307889,71.13099411110787,368.82737687241115,60376.20255506716,2160.710642616068,1868.8483186125075,60376.20255506716,2160.710642616068,1868.8483186125075,64405.76151629574,9500,1610.1440379073936,2962.665029749604,4830.4321137221805,4830.4321137221805,0,50172.08822119439,21911867.501790322,172
173,2029-01-01,82.44120000000001,30.3765,5.067,727.2836374899737,70.63845337723536,366.2734619560352,59958.135815038426,2145.74897901359,1855.9076317312304,59958.135815038426,2145.74897901359,1855.9076317312304,63959.79242578324,9500,1598.994810644581,2942.1504515860292,4796.984431933743,4796.984431933743,0,49824.67829968515,21961692.180090006,173
174,2029-02-01,82.44120000000001,30.3765,5.067,722.2476648924874,70.14932935605079,363.73726332767063,59542.96419093454,2130.8911031840767,1843.056713281307,59542.96419093454,2130.8911031840767,1843.056713281307,63516.91200739992,9500,1587.922800184998,2921.7779523403965,4763.768400554994,4763.768400554994,0,49479.674453764535,22011171.85454377,174
175,2029-03-01,82.44120000000001,30.3765,5.067,717.2465670314676,69.6635906295064,361.21861807892213,59130.667681954634,2116.136060757201,1830.2947378058984,59130.667681954634,2116.136060757201,1830.2947378058984,63077.09848051773,9500,1576.9274620129434,2901.5465301038153,4730.78238603883,4730.78238603883,0,49137.05971632331,22060308.914260093,175
176,2029-04-01,82.44120000000001,30.3765,5.067,712.2801013000521,69.1812136340665,358.71740402849287,58721.22628729787,2101.483135955221,1817.6210862123735,58721.22628729787,2101.483135955221,1817.6210862123735,62640.330509465464,9500,1566.0082627366367,2881.4552034354115,4698.024788209909,4698.024788209909,0,48796.8174668736,22109105.731726967,176
177,2029-05-01,82.44120000000001,30.3765,5.067,707.3480250913783,68.70218266070717,356.2335397221853,58314.62000616334,2086.9318515929713,1805.035345772313,58314.62000616334,2086.9318515929713,1805.035345772313,62206.58720352862,9500,1555.1646800882156,2861.5030113623166,4665.494040264646,4665.494040264646,0,48458.9314315488,22157564.663158517,177
178,2029-06-01,82.44120000000001,30.3765,5.067,702.450095798584,68.2264584368688,353.76682152450485,57910.82883775023,2072.481014707545,1792.5364846646662,57910.82883775023,2072.481014707545,1792.5364846646662,61775.84633712245,9500,1544.3961584280614,2841.688931507633,4633.188475284183,4633.188475284183,0,48123.38429661839,22205688.047455136,178
179,2029-07-01,82.44120000000001,30.3765,5.067,697.5860708148067,67.7540409625514,351.3172494354517,57509.832781257646,2058.1306252989425,1780.1245028894336,57509.832781257646,2058.1306252989425,1780.1245028894336,61348.087909446025,9500,1533.7021977361508,2822.012043834517,4601.106593208452,4601.106593208452,0,47790.16048145845,22253478.207936592,179
180,2029-08-01,82.44120000000001,30.3765,5.067,692.7557075331841,67.2848831106834,348.8845790924324,57111.611835884745,2043.879251811674,1767.798162261355,57111.611835884745,2043.879251811674,1767.798162261355,60923.28924995777,9500,1523.0822312489445,2802.4713054980575,4569.2466937468325,4569.2466937468325,0,47459.242325717096,22300937.450262308,180
181,2029-09-01,82.44120000000001,30.3765,5.067,687.9588239985694,66.81897702675286,346.4687697683481,56716.15100103087,2029.7266556531583,1755.55725641622,56716.15100103087,2029.7266556531583,1755.55725641622,60501.43491310025,9500,1512.5358728275064,2783.0660060026116,4537.607618482519,4537.607618482519,0,47130.61779730509,22348068.068059612,181
182,2029-10-01,82.44120000000001,30.3765,5.067,683.1951169523846,66.35629914722402,344.06969928190233,56323.425275694935,2015.6721210456506,1743.401166261399,56323.425275694935,2015.6721210456506,1743.401166261399,60082.49856300199,9500,1502.0624640750498,2763.7949338980916,4506.187392225149,4506.187392225149,0,46804.266380578556,22394872.33444019,182
183,2029-11-01,82.44120000000001,30.3765,5.067,678.464404439483,65.89681805404919,341.6872047246994,55933.41965927631,2001.7146936188253,1731.3290663400521,55933.41965927631,2001.7146936188253,1731.3290663400521,59666.46341923519,9500,1491.6615854808797,2744.6573172848184,4474.984756442639,4474.984756442639,0,46480.17500358421,22441352.509443775,183
184,2029-12-01,82.44120000000001,30.3765,5.067,673.7664438530021,65.44052196546045,339.32122500609114,55546.11415097412,1987.8540154838092,1719.3406471058638,55546.11415097412,1987.8540154838092,1719.3406471058638,59253.308813563795,9500,1481.332720339095,2725.6522054239344,4443.9981610172845,4443.9981610172845,0,46158.3275657662,22487510.83700954,184
185,2030-01-01,82.44120000000001,30.3765,5.067,669.1010532377952,64.98739124517799,336.9716583083303,55161.49375018773,1974.0894901591491,1707.4353926483097,55161.49375018773,1974.0894901591491,1707.4353926483097,58843.01863299519,9500,1471.0754658248798,2706.778857117779,4413.226397474639,4413.226397474639,0,45838.711515103256,22533349.548524644,185
186,2030-02-01,82.44120000000001,30.3765,5.067,664.4679293352843,64.53739054789816,334.6383213594719,54779.53345591605,1960.4200439782283,1695.612374328444,54779.53345591605,1960.4200439782283,1695.612374328444,58435.56587422272,9500,1460.889146855568,2688.036030214245,4382.667440566704,4382.667440566704,0,45521.30581601951,22578870.854340665,186
187,2030-03-01,82.44120000000001,30.3765,5.067,659.8668901903227,64.09050809185305,332.32115306886766,54400.21826755843,1946.8453190521743,1683.8712825999526,54400.21826755843,1946.8453190521743,1683.8712825999526,58030.93486921056,9500,1450.7733717302642,2669.4230039836857,4352.320115190792,4352.320115190792,0,45206.09826311503,22624076.95260378,187
188,2030-04-01,82.44120000000001,30.3765,5.067,655.2976931960479,63.646720313506904,330.02003125522094,54023.52818431403,1933.3645996032424,1672.2114983702045,54023.52818431403,1933.3645996032424,1672.2114983702045,57629.10428228748,9500,1440.727607057187,2650.938796985224,4322.182821171561,4322.182821171561,0,44893.07223590194,22668970.02483968,188
189,2030-05-01,82.44120000000001,30.3765,5.067,650.7601563973132,63.20600364932391,327.73483373723514,53649.44820558218,1919.9771698536879,1660.6324025465706,53649.44820558218,1919.9771698536879,1660.6324025465706,57230.05777798244,9500,1430.751444449561,2632.582657787192,4292.254333348683,4292.254333348683,0,44582.21500904832,22713552.23984873,189
190,2030-06-01,82.44120000000001,30.3765,5.067,646.2540371872561,62.76834239028025,325.4654790607124,53277.958330562025,1906.6825526183482,1649.1335824006298,53277.958330562025,1906.6825526183482,1649.1335824006298,56833.774465581,9500,1420.8443616395252,2614.353625416726,4262.533084918575,4262.533084918575,0,44273.5103086876,22757825.750157416,190
191,2030-07-01,82.44120000000001,30.3765,5.067,641.7791536107301,62.33371297284012,323.2118450443562,52909.04355865293,1893.4800321194778,1637.714418839753,52909.04355865293,1893.4800321194778,1637.714418839753,56440.238009612156,9500,1411.005950240304,2596.250948442159,4233.017850720911,4233.017850720911,0,43966.94540948787,22801792.695566904,191
192,2030-08-01,82.44120000000001,30.3765,5.067,637.3352024091569,61.902083978955844,320.973768779771,52542.67888885379,1880.3686539867522,1626.3740864070996,52542.67888885379,1880.3686539867522,1626.3740864070996,56049.42162924765,9500,1401.2355407311913,2578.273394945392,4203.706622193574,4203.706622193574,0,43662.49944918392,22845455.195016086,192
193,2030-09-01,82.44120000000001,30.3765,5.067,632.9220622791055,61.47345540862738,318.7512502669568,52178.8543207642,1867.3484182201696,1615.1125851026702,52178.8543207642,1867.3484182201696,1615.1125851026702,55661.315324087045,9500,1391.5328831021761,2560.420504908004,4174.598649306528,4174.598649306528,0,43360.16463746381,22888815.35965355,193
194,2030-10-01,82.44120000000001,30.3765,5.067,628.5394906137135,61.04778798929513,316.54408587041917,51817.54985358328,1854.4181318568235,1603.928883105414,51817.54985358328,1854.4181318568235,1603.928883105414,55275.89686854552,9500,1381.897421713638,2542.691255953094,4145.692265140914,4145.692265140914,0,43059.92366059696,22931875.28331415,194
195,2030-11-01,82.44120000000001,30.3765,5.067,624.1872448061184,60.62507386644716,314.3522348630593,51458.745486510175,1841.5775563041323,1592.8227740511215,51458.745486510175,1841.5775563041323,1592.8227740511215,54893.14581686543,9500,1372.3286454216359,2525.0847075758097,4116.985936264907,4116.985936264907,0,42761.76059133817,22974637.04390549,195
196,2030-12-01,82.44120000000001,30.3765,5.067,619.8651429011737,60.205281622035756,312.1755343364817,51102.42621894425,1828.8257371917691,1581.7934324829528,51102.42621894425,1828.8257371917691,1581.7934324829528,54513.04538861898,9500,1362.8261347154746,2507.600087876473,4088.478404146423,4088.478404146423,0,42465.66235773418,23017102.70626322,196
197,2031-01-01,82.44120000000001,30.3765,5.067,615.5729422920167,59.78839554703708,310.0139028364885,50748.572050084615,1816.1621973345718,1570.8404456724872,50748.572050084615,1816.1621973345718,1570.8404456724872,54135.57469309167,9500,1353.389367327292,2490.236435882217,4060.168101981875,4060.168101981875,0,42171.612685918415,23059274.31894914,197
198,2031-02-01,82.44120000000001,30.3765,5.067,611.3104610235009,59.3743960051713,307.86723854533267,50397.16797933065,1803.5863402510859,1559.9632977092008,50397.16797933065,1803.5863402510859,1559.9632977092008,53760.71761729094,9500,1344.0179404322735,2472.993010395383,4032.0538212968204,4032.0538212968204,0,41879.59902386964,23101153.91797301,198
199,2031-03-01,82.44120000000001,30.3765,5.067,607.0775171404792,58.963263360158614,305.73543964526687,50048.19900608168,1791.097569459858,1549.1614726825674,50048.19900608168,1791.097569459858,1549.1614726825674,53388.45804822411,9500,1334.7114512056028,2455.869070218309,4004.134353616808,4004.134353616808,0,41589.60881956659,23142743.52679258,199
200,2031-04-01,82.44120000000001,30.3765,5.067,602.8738680360896,58.55497797571919,303.6184043185439,49701.645129536875,1778.6952884794339,1538.434454682062,49701.645129536875,1778.6952884794339,1538.434454682062,53018.77487269838,9500,1325.4693718174594,2438.8636441441254,3976.4081154523783,3976.4081154523783,0,41301.62562583203,23184045.152418412,200
201,2031-05-01,82.44120000000001,30.3765,5.067,598.699331755185,58.14952021557323,301.5160307474167,49357.49134909556,1766.3789008283602,1527.7817277971606,49357.49134909556,1766.3789008283602,1527.7817277971606,52651.65197772108,9500,1316.2912994430271,2421.9759909751697,3948.8738983290805,3948.8738983290805,0,41015.63689064472,23225060.78930906,201
202,2031-06-01,82.44120000000001,30.3765,5.067,594.5537263426188,57.74687437069688,299.4282374776875,49015.72266415711,1754.1479293214738,1517.2028792994427,49015.72266415711,1754.1479293214738,1517.2028792994427,52287.07347277803,9500,1307.1768368194507,2405.2053797477893,3921.530510458352,3921.530510458352,0,40731.630235294084,23265792.419544354,202
203,2031-07-01,82.44120000000001,30.3765,5.067,590.4368091915286,57.347012950298385,297.3548819645101,48676.319073920655,1742.001538884739,1506.6971869141728,48676.319073920655,1742.001538884739,1506.6971869141728,51925.017799719564,9500,1298.1254449929893,2388.5508187871,3894.376334978967,3894.376334978967,0,40449.58886598154,23306242.008410335,203
204,2031-08-01,82.44120000000001,30.3765,5.067,586.3483983467675,56.9499202453539,295.2958827536869,48339.26557778553,1729.9392523329927,1496.2642379129315,48339.26557778553,1729.9392523329927,1496.2642379129315,51565.46906803146,9500,1289.1367267007865,2372.0115771294472,3867.4101801023594,3867.4101801023594,0,40169.50040399651,23346411.50881433,204
205,2031-09-01,82.44120000000001,30.3765,5.067,582.2883118531888,56.55558054683957,293.25115839102,48004.547175151114,1717.9605924810724,1485.9036195672984,48004.547175151114,1717.9605924810724,1485.9036195672984,51208.411387199485,9500,1280.2102846799871,2355.5869238111763,3840.6308540399614,3840.6308540399614,0,39891.35247062839,23386302.86128496,205
206,2031-10-01,82.44120000000001,30.3765,5.067,578.2563071039302,56.163962436707706,291.22054596811404,47672.14386521654,1706.0646049586517,1475.6145064204338,47672.14386521654,1706.0646049586517,1475.6145064204338,50853.82297659562,9500,1271.3455744148905,2339.2758569233984,3814.0367232446715,3814.0367232446715,0,39615.128098767986,23425917.989383727,206
207,2031-11-01,82.44120000000001,30.3765,5.067,574.2522627955603,55.77506591495828,289.2040454849689,47342.045647581355,1694.2512897657302,1465.3968984723374,47342.045647581355,1694.2512897657302,1465.3968984723374,50501.693835819424,9500,1262.5423458954856,2323.0779164476935,3787.627037686457,3787.627037686457,0,39340.81949810334,23465258.80888183,207
208,2031-12-01,82.44120000000001,30.3765,5.067,570.275936321217,55.38885956354361,287.2014940331891,47014.23252144473,1682.5196925319826,1455.2499702661692,47014.23252144473,1682.5196925319826,1455.2499702661692,50152.002184242876,9500,1253.800054606072,2306.9921004751723,3761.4001638182153,3761.4001638182153,0,39068.4097015252,23504327.218583357,208
209,2032-01-01,82.44120000000001,30.3765,5.067,566.3271457257534,55.00532767343983,285.2128101585769,46688.68948620599,1670.869336072245,1445.173309073509,46688.68948620599,1670.869336072245,1445.173309073509,49804.732131351746,9500,1245.1183032837937,2291.0176780421803,3735.354909851381,3735.354909851381,0,38797.886330323,23543125.104913678,209
210,2032-02-01,82.44120000000001,30.3765,5.067,562.4057090540226,54.624454535623094,283.2379124069345,46365.401541264495,1659.2997432013549,1435.1665021659373,46365.401541264495,1659.2997432013549,1435.1665021659373,49459.86778663179,9500,1236.4966946657948,2275.153918185062,3709.490083997384,3709.490083997384,0,38529.23700578616,23581654.341919463,210
211,2032-03-01,82.44120000000001,30.3765,5.067,558.5113836991624,54.24621265930166,281.27665823341596,46044.34868581939,1647.8100788452768,1425.2288272687188,46044.34868581939,1647.8100788452768,1425.2288272687188,49117.38759193339,9500,1227.9346897983348,2259.3998292289357,3683.804069395004,3683.804069395004,0,38262.444934116116,23619916.786853578,211
212,2032-04-01,82.44120000000001,30.3765,5.067,554.6440483577416,53.87059026270764,279.3289865473729,45725.52091947025,1636.3999851151386,1415.3599748355384,45725.52091947025,1636.3999851151386,1415.3599748355384,48777.28087942093,9500,1219.4320219855233,2243.7549204533625,3658.2960659565692,3658.2960659565692,0,37997.501805068896,23657914.288658645,212
213,2032-05-01,82.44120000000001,30.3765,5.067,550.8034604228976,53.49756770956121,277.3947955310581,45408.898241416195,1625.0688655294862,1405.5594289558715,45408.898241416195,1625.0688655294862,1405.5594289558715,48439.526535901554,9500,1210.988163397539,2228.2182206514713,3632.9644901926163,3632.9644901926163,0,37734.391171467316,23695648.67983011,213
214,2032-06-01,82.44120000000001,30.3765,5.067,546.9894985911994,53.127133218094485,275.47402409382323,45094.470651256794,1613.8163621994472,1395.8268800834023,45094.470651256794,1613.8163621994472,1395.8268800834023,48104.113893539645,9500,1202.602847338491,2212.7892391028236,3607.8085420154734,3607.8085420154734,0,37473.10472306738,23733121.784553178,214
215,2032-07-01,82.44120000000001,30.3765,5.067,543.2019202557847,52.759259297515726,273.5665296908223,44782.2181481912,1602.6416400509866,1386.1616059433966,44782.2181481912,1602.6416400509866,1386.1616059433966,47771.021394185576,9500,1194.2755348546395,2197.4669841325363,3582.826604563918,3582.826604563918,0,37213.62566607056,23770335.41021925,215
216,2032-08-01,82.44120000000001,30.3765,5.067,539.4406041132221,52.39393416605704,271.67225123140685,44472.13073181897,1591.5443411952317,1376.5632969895385,44472.13073181897,1591.5443411952317,1376.5632969895385,47440.23837000374,9500,1186.0059592500936,2182.250965020172,3558.01787775028,3558.01787775028,0,36955.94569023291,23807291.35590948,216
217,2032-09-01,82.44120000000001,30.3765,5.067,535.7053075566494,52.031138187438614,269.7910868978298,44164.18840133925,1580.523869150729,1367.0314373113038,44164.18840133925,1580.523869150729,1367.0314373113038,47111.74370780128,9500,1177.793592695032,2167.140210558859,3533.380778085096,3533.380778085096,0,36700.0483483772,23843991.40425786,217
218,2032-10-01,82.44120000000001,30.3765,5.067,531.9959092826352,51.67085957989255,267.92297559944285,43858.38115635159,1569.5798660286061,1357.565717362377,43858.38115635159,1569.5798660286061,1357.565717362377,46785.52673974258,9500,1169.6381684935645,2152.1342300281585,3508.914505480693,3508.914505480693,0,36445.925330259466,23880437.32958812,218
219,2032-11-01,82.44120000000001,30.3765,5.067,528.3121666843174,51.31307085262713,266.06777479139987,43554.68899605515,1558.711496754828,1348.1654148680232,43554.68899605515,1558.711496754828,1348.1654148680232,46461.565907678,9500,1161.5391476919501,2137.232031753188,3484.6174430758497,3484.6174430758497,0,36193.55984208117,23916630.8894302,219
220,2032-12-01,82.44120000000001,30.3765,5.067,524.6539584582646,50.95776022387444,264.2254233830526,43253.101920049485,1547.9184034405218,1338.8302202819275,43253.101920049485,1547.9184034405218,1338.8302202819275,46139.85054377193,9500,1153.4962635942982,2122.4331250135087,3460.4887907828947,3460.4887907828947,0,35942.94357359833,23952573.833003797,220
221,2033-01-01,82.44120000000001,30.3765,5.067,521.0210419976146,50.60490805735466,262.3958195566538,42953.599927533745,1537.199989604234,1329.5596176935649,42953.599927533745,1537.199989604234,1329.5596176935649,45820.35953483154,9500,1145.5089883707885,2107.736538602251,3436.526965112366,3436.526965112366,0,35694.06007763377,23988267.89308143,221
222,2033-02-01,82.44120000000001,30.3765,5.067,517.4132959989361,50.25450257129992,260.5789022215552,42656.17301810749,1526.5558973570921,1320.3532975566202,42656.17301810749,1526.5558973570921,1320.3532975566202,45503.082213021204,9500,1137.5770553255302,2093.1417817989754,3412.73116597659,3412.73116597659,0,35446.901043943515,24023714.794125374,222
223,2033-03-01,82.44120000000001,30.3765,5.067,513.8305385070822,49.90652020217445,258.7745491964601,42360.80619117007,1515.9854109213522,1311.2106407784634,42360.80619117007,1515.9854109213522,1311.2106407784634,45188.002242869894,9500,1129.7000560717474,2078.648103172015,3389.100168215242,3389.100168215242,0,35201.45374719564,24058916.24787257,223
224,2033-04-01,82.44120000000001,30.3765,5.067,510.2725875669064,49.56094916821033,256.9826993907202,42067.48444612085,1505.488172408141,1302.1313378127793,42067.48444612085,1505.488172408141,1302.1313378127793,44875.10395634177,9500,1121.8775989085443,2064.2547819917213,3365.632796725633,3365.632796725633,0,34957.705981990235,24093873.953854557,224
225,2033-05-01,82.44120000000001,30.3765,5.067,506.73926122326174,49.21776983312776,255.20325098658836,41776.19278235917,1495.0635853360054,1293.1148727490433,41776.19278235917,1495.0635853360054,1293.1148727490433,44564.37124044422,9500,1114.1092810111056,2049.961077060434,3342.327843033316,3342.327843033316,0,34715.645196306046,24128589.599050865,225
226,2033-06-01,82.44120000000001,30.3765,5.067,503.23040784685924,48.87696648790289,253.43612252986685,41486.9186993845,1484.7111725197822,1284.1608328588354,41486.9186993845,1484.7111725197822,1284.1608328588354,44255.790704763116,9500,1106.394767619078,2035.7663724191034,3319.1843028572334,3319.1843028572334,0,34475.26095901047,24163064.860009875,226
227,2033-07-01,82.44120000000001,30.3765,5.067,499.7458454825521,48.53852342351186,251.68123256635778,41199.64719659618,1474.4304567743081,1275.268805413735,41199.64719659618,1474.4304567743081,1275.268805413735,43949.346458784225,9500,1098.7336614696057,2021.6699371040743,3296.2009844088166,3296.2009844088166,0,34236.54089139291,24197301.40090127,227
228,2033-08-01,82.44120000000001,30.3765,5.067,496.2854225010514,48.202424930930825,249.93849964186353,40914.365773493686,1464.2209609144202,1266.4383776853226,40914.365773493686,1464.2209609144202,1266.4383776853226,43645.025112093426,9500,1091.1256278023357,2007.6711551562976,3273.376883407007,3273.376883407007,0,33999.47456232078,24231300.87546359,228
229,2033-09-01,82.44120000000001,30.3765,5.067,492.8489569472104,47.86865530113593,248.2078423021863,40631.059429476365,1454.0822077549556,1257.669136945178,40631.059429476365,1454.0822077549556,1257.669136945178,43342.8107741765,9500,1083.5702693544124,1993.7692956121189,3250.7108080632374,3250.7108080632374,0,33764.04959308349,24265064.925056674,229
230,2033-10-01,82.44120000000001,30.3765,5.067,489.43629719174,47.53719489784736,246.48915872957886,40349.71566404368,1444.0136008144602,1248.960567282776,40349.71566404368,1444.0136008144602,1248.960567282776,43042.68983214092,9500,1076.067245803523,1979.9637322784822,3228.2017374105685,3228.2017374105685,0,33530.255379237766,24298595.18043591,230
231,2033-11-01,82.44120000000001,30.3765,5.067,486.04726127949345,47.20802801204125,244.78236746984348,40070.31947659498,1434.014662907771,1240.312255969697,40070.31947659498,1434.014662907771,1240.312255969697,42744.64639547245,9500,1068.6161598868114,1966.2537341917327,3205.848479660434,3205.848479660434,0,33298.07954207304,24331893.259977985,231
232,2033-12-01,82.44120000000001,30.3765,5.067,482.6816975811818,46.881146789205694,243.08742779588133,39792.858366629735,1424.0851554423068,1231.7239966417308,39792.858366629735,1424.0851554423068,1231.7239966417308,42448.66751871377,9500,1061.2166879678443,1952.6387058608336,3183.650063903533,3183.650063903533,0,33067.511997078036,24364960.771975063,232
233,2034-01-01,82.44120000000001,30.3765,5.067,479.33942414165824,46.55651981129297,241.40417679929686,39517.31733354728,1414.224124047741,1223.1949638420372,39517.31733354728,1414.224124047741,1223.1949638420372,42154.736421437054,9500,1053.8684105359264,1939.1178753861045,3161.605231607779,3161.605231607779,0,32838.53967229947,24397799.311647363,233
234,2034-02-01,82.44120000000001,30.3765,5.067,476.0202893316338,46.234147078303096,239.7326144800901,39243.68387684709,1404.431568724074,1214.7251575706166,39243.68387684709,1404.431568724074,1214.7251575706166,41862.84060314178,9500,1046.5710150785446,1925.690667744522,3139.7130452356337,3139.7130452356337,0,32611.152829847448,24430410.46447721,234
235,2034-03-01,82.44120000000001,30.3765,5.067,472.72414152181955,45.914005026700266,238.07261865696435,38971.94549602863,1394.7067736935605,1206.3139587348385,38971.94549602863,1394.7067736935605,1206.3139587348385,41572.96622845704,9500,1039.3241557114259,1912.3564465090237,3117.972467134278,3117.972467134278,0,32385.340691968035,24462795.80516918,235
236,2034-04-01,82.44120000000001,30.3765,5.067,469.45082908292636,45.596077947460664,236.42410787572192,38702.089690591354,1385.0492617710388,1197.960954606283,38702.089690591354,1385.0492617710388,1197.960954606283,41285.09990696868,9500,1032.127497674217,1899.1145957205592,3096.382493022651,3096.382493022651,0,32161.092827528602,24494956.89799671,236
237,2034-05-01,82.44120000000001,30.3765,5.067,466.2001700598076,45.280354058816364,234.78702104571448,38434.101459934616,1375.4586750676353,1189.6658356386354,38434.101459934616,1375.4586750676353,1189.6658356386354,40999.22597064088,9500,1024.980649266022,1885.9643946494805,3074.941947798066,3074.941947798066,0,31938.397031129247,24526895.295027837,237
238,2034-06-01,82.44120000000001,30.3765,5.067,462.97201282317417,44.96681372448758,233.16125634919482,38167.96830355787,1365.934417101897,1181.4280859213702,38167.96830355787,1365.934417101897,1181.4280859213702,40715.330806581136,9500,1017.8832701645284,1872.9052171027322,3053.649810493585,3053.649810493585,0,31717.24269832671,24558612.537726164,238
239,2034-07-01,82.44120000000001,30.3765,5.067,459.76620574373715,44.6554451627064,231.54675269551464,37903.677720960586,1356.476129984951,1173.2473959081726,37903.677720960586,1356.476129984951,1173.2473959081726,40433.40124685371,9500,1010.8350311713428,1859.9364573552707,3032.5050935140284,3032.5050935140284,0,31497.619571299034,24590110.157297462,239
240,2034-08-01,82.44120000000001,30.3765,5.067,456.5825971922075,44.346232664448976,229.9434286304762,37641.21721164222,1347.0833365316344,1165.123352870623,37641.21721164222,1347.0833365316344,1165.123352870623,40153.42390104448,9500,1003.835597526112,1847.057499448046,3011.506792578336,3011.506792578336,0,31279.517218913643,24621389.674516376,240
241,2034-09-01,82.44120000000001,30.3765,5.067,453.4210355392963,44.039160520691475,228.35120269988172,37380.57427510224,1337.7555595567846,1157.0555440803007,37380.57427510224,1337.7555595567846,1157.0555440803007,39875.385378739324,9500,996.8846344684831,1834.2677274220089,2990.653903405449,2990.653903405449,0,31062.925210037927,24652452.599726412,241
242,2034-10-01,82.44120000000001,30.3765,5.067,450.2813691557146,43.734216949665985,226.77001381308287,37121.7364108401,1328.4924411715288,1149.043659990891,37121.7364108401,1328.4924411715288,1149.043659990891,39599.27251200252,9500,989.981812800063,1821.566535552116,2969.945438400189,2969.945438400189,0,30847.83328684997,24683300.433013264,242
243,2034-11-01,82.44120000000001,30.3765,5.067,447.16344641217324,43.4313823150927,225.19976015233252,36864.69111835526,1319.2933848944133,1141.087184691869,36864.69111835526,1319.2933848944133,1141.087184691869,39325.07168794154,9500,983.1267921985386,1808.9532976453108,2949.3803765956154,2949.3803765956154,0,30634.230844906455,24713934.66385817,243
244,2034-12-01,82.44120000000001,30.3765,5.067,444.0671156793834,43.13064876245969,223.64040099053173,36609.425897147186,1310.158152132857,1133.1859118190243,36609.425897147186,1310.158152132857,1133.1859118190243,39052.76996109907,9500,976.3192490274768,1796.427418210557,2928.95774708243,2928.95774708243,0,30422.107799696176,24744356.77165787,244
245,2035-01-01,82.44120000000001,30.3765,5.067,440.99222532805607,42.831996655487146,222.09183450993334,36355.92824671534,1301.0861464054053,1125.3393254618322,36355.92824671534,1301.0861464054053,1125.3393254618322,38782.35371858258,9500,969.5588429645645,1783.9882710547986,2908.676528893693,2908.676528893693,0,30211.453546775825,24774568.225204647,245
